TID,VARIANT,JOIN_TIMESTAMP_DAY,MINUTES_IN_APP,SESSIONS,SEARCH_REVENUE,PROGRAMMATIC_REVENUE
e56f916482f102a,1,2017-05-25 00:00:00+00:00,78.02938333,13,0.00096,0.015616
9ec72ffa7a6ee748,1,2017-05-25 00:00:00+00:00,13.94166667,2,0,0.000204
4ff4c61b83a9c336,2,2017-05-25 00:00:00+00:00,7.396366667,1,0.00048,0.000476
84942de0807061ef,1,2017-05-25 00:00:00+00:00,13.20588333,1,0,0.000170
be5c0633cae07225,2,2017-05-25 00:00:00+00:00,183.0430667,22,0.00048,0.020410
29bcd8456bed0b19,2,2017-05-25 00:00:00+00:00,14.91898333,1,0,0.000306
f06623a0a780207c,0,2017-05-25 00:00:00+00:00,14.34036667,2,0.00048,0.000102
2cdc06a321387293,2,2017-05-25 00:00:00+00:00,26.23936667,4,0.00048,0.010525
a0aa38e1c866ae9c,1,2017-05-25 00:00:00+00:00,8.441016667,2,0,0.000125
3d32460eab47959e,1,2017-05-25 00:00:00+00:00,4.351283333,4,0,0.000083
9752c0ffdd925061,2,2017-05-25 00:00:00+00:00,8.427133333,3,0,0.000272
3d3beae89203831f,1,2017-05-25 00:00:00+00:00,103.8385833,25,0.0024,0.044748
eb4ed9f8988b34ba,2,2017-05-25 00:00:00+00:00,116.9643667,19,0.00048,0.011558
152bb2bb4849a526,0,2017-05-25 00:00:00+00:00,16.11783333,1,0.00048,0.018809
bdb0b1fd6487e090,0,2017-05-25 00:00:00+00:00,5.289266667,1,0,0.000136
b6375310f438e9b2,1,2017-05-25 00:00:00+00:00,5.1499,1,0.00096,0.000272
3bda9e1bb727cd96,0,2017-05-25 00:00:00+00:00,10.62526667,3,0,0.013644
8ab9e271618b69bf,1,2017-05-25 00:00:00+00:00,1646.4928,110,0.00096,0.250775
61d70328c302005b,1,2017-05-25 00:00:00+00:00,69.12291667,1,0,0.000374
49827751e8154ebe,1,2017-05-25 00:00:00+00:00,1.144483333,1,0.00048,0.000068
e540477afc0234aa,2,2017-05-25 00:00:00+00:00,11.33581667,1,0.00048,0.000204
a5da81df743e0668,0,2017-05-25 00:00:00+00:00,32.35265,7,0.00048,0.000886
bffd1b5d27ebca5c,1,2017-05-25 00:00:00+00:00,310.2282,25,0,0.018433
44f7cf91fb169041,2,2017-05-25 00:00:00+00:00,32.23785,1,0.00096,0.000238
c51065c158e6afd6,2,2017-05-25 00:00:00+00:00,11.06091667,1,0,0.000510
7aec679a32865c4f,0,2017-05-25 00:00:00+00:00,2.1274,1,0,0.000034
db62b096388a4b98,0,2017-05-25 00:00:00+00:00,13.44996667,2,0,0.000187
3095005dea362901,0,2017-05-25 00:00:00+00:00,1.509783333,1,0,0.000017
ed77c3deaae50f2c,0,2017-05-25 00:00:00+00:00,8.460283333,1,0,0.000034
f2836b4161fe58d6,1,2017-05-25 00:00:00+00:00,1.492983333,1,0,0.002358
1540b9d9047c35d0,1,2017-05-25 00:00:00+00:00,254.3579167,25,0.00048,0.019000
585d0fca0f5475ec,2,2017-05-25 00:00:00+00:00,6.584416667,1,0,0.000272
7e3814ea45e11c65,2,2017-05-25 00:00:00+00:00,1244.393083,95,0.02256,0.074684
1258703e265259fc,2,2017-05-25 00:00:00+00:00,6.432733333,2,0,0.000170
f357756ce1adf189,2,2017-05-25 00:00:00+00:00,22.00126667,3,0,0.001282
aec4d876a0d896a9,0,2017-05-25 00:00:00+00:00,3.62145,1,0,0.000102
75a66326b76d3974,2,2017-05-25 00:00:00+00:00,7.760583333,1,0.00096,0.000204
cbdb6c328d47aa35,2,2017-05-25 00:00:00+00:00,164.2863333,16,0.00096,0.406193
7bd7537c282412bd,1,2017-05-25 00:00:00+00:00,43.9922,3,0.0024,0.000465
ed4be6133bcecf11,1,2017-05-25 00:00:00+00:00,56.52493333,2,0,0.000306
38cda8181785a17c,1,2017-05-25 00:00:00+00:00,1047.290533,91,0.00096,0.060486
5cab0352bb4aa999,0,2017-05-25 00:00:00+00:00,202.2983167,9,0.0024,0.000476
8b357f410b5e3ca0,2,2017-05-25 00:00:00+00:00,197.4357833,27,0.0024,0.003042
a16b80d1319f1e1d,0,2017-05-25 00:00:00+00:00,5.671866667,1,0.00048,0.000102
448bfcc9e9261a6c,1,2017-05-25 00:00:00+00:00,61.06451667,1,0.00288,0.007037
5e9c779d35f24d1,2,2017-05-25 00:00:00+00:00,1.32025,1,0,0.000034
2a4bec6860b3926a,1,2017-05-25 00:00:00+00:00,36.14561667,2,0,0.000459
bcc6bb6edd001427,2,2017-05-25 00:00:00+00:00,8.228483333,2,0.00096,0.000204
d41b71cf14f8e863,0,2017-05-25 00:00:00+00:00,10.40456667,3,0,0.000170
f595d3ef27fbff31,0,2017-05-25 00:00:00+00:00,748.0185,68,0.24144,0.072678
f8160d1c67ab2e4d,1,2017-05-25 00:00:00+00:00,208.3183833,38,0,0.012553
80f3fa0da80a7b2d,0,2017-05-25 00:00:00+00:00,32.5964,1,0,0.000476
1485d76194479e4e,2,2017-05-25 00:00:00+00:00,102.5984833,17,0,0.000096
62d7cbad1b98110e,2,2017-05-25 00:00:00+00:00,3.037083333,1,0,0.018571
f0065da405e72c32,1,2017-05-25 00:00:00+00:00,73.80801667,25,0,0.001512
d017af3868c32245,0,2017-05-25 00:00:00+00:00,2.68945,1,0,0.002358
851060b461900d65,0,2017-05-25 00:00:00+00:00,26.7253,3,0,0.000238
a7c569f7ca5ba3b0,1,2017-05-25 00:00:00+00:00,9.821333333,1,0.00048,0.009500
a065cb199f273d9b,0,2017-05-25 00:00:00+00:00,1.31495,1,0,0.002290
51a6de7c28d07fb4,2,2017-05-25 00:00:00+00:00,10.92353333,5,0,0.000492
bf9fc8e2ccf5dc2e,0,2017-05-25 00:00:00+00:00,20.12178333,1,0.00048,0.009568
9f986a11573e9ef4,0,2017-05-25 00:00:00+00:00,503.7437167,57,0.0072,0.042564
684809a613e32ced,1,2017-05-25 00:00:00+00:00,13.61336667,1,0.00432,0.000034
627b8af15e10e466,2,2017-05-25 00:00:00+00:00,6.355633333,3,0,0.009549
d00d2e35e8d5e36,2,2017-05-25 00:00:00+00:00,6.244783333,1,0,0.000034
ca6b9d134f625b71,0,2017-05-25 00:00:00+00:00,6.876016667,1,0,0.004750
80e0dc52616b7a1f,0,2017-05-25 00:00:00+00:00,3.716783333,2,0,0.000034
dff8f0ccee76b9a,0,2017-05-25 00:00:00+00:00,276.78065,26,0.00288,0.007827
7898d499a5957aff,1,2017-05-25 00:00:00+00:00,3.238033333,1,0,0.000051
6f99e6454a4a63d2,2,2017-05-25 00:00:00+00:00,4.378416667,1,0.00048,0.000187
9374aeb1f7919ce,2,2017-05-25 00:00:00+00:00,10.12205,3,0.00048,0.000510
9cf6270810b8ea4a,0,2017-05-25 00:00:00+00:00,549.8782,98,0,0.049872
73878dc889d4dcd7,2,2017-05-25 00:00:00+00:00,13.88573333,3,0.00048,0.000419
2eba45bc9df92772,0,2017-05-25 00:00:00+00:00,1.575266667,2,0,0.000068
3792be1ed980b2b2,1,2017-05-25 00:00:00+00:00,14.57263333,2,0,0.000374
ba6940a4dc25aa91,0,2017-05-25 00:00:00+00:00,46.93663333,4,0.00048,0.000524
60c705ea8cd881ec,0,2017-05-25 00:00:00+00:00,4.7543,1,0,0.000204
40eb445e81681fe0,0,2017-05-25 00:00:00+00:00,4.281633333,1,0,0.000102
4e67764877a171a9,2,2017-05-25 00:00:00+00:00,27.68946667,1,0,0.000034
9f25fdf3fc7f6966,1,2017-05-25 00:00:00+00:00,13.64236667,6,0,0.000102
c5df2be6189648d3,1,2017-05-25 00:00:00+00:00,18.21918333,1,0.00144,0.000204
89eebef64526f028,1,2017-05-25 00:00:00+00:00,19.55466667,1,0.00048,0.000255
1d321fa20de34dab,0,2017-05-25 00:00:00+00:00,86.18235,10,0.00048,0.000735
588a00448c2fec60,2,2017-05-25 00:00:00+00:00,14.13118333,1,0,0.009617
60011b80fadc27d1,1,2017-05-25 00:00:00+00:00,1.865816667,1,0,0.000034
5b1718ccc525f626,0,2017-05-25 00:00:00+00:00,39.3028,3,0,0.000136
3812e56c6c002542,2,2017-05-25 00:00:00+00:00,265.6441,25,0.00144,0.006994
627d54b022d6e2fc,1,2017-05-25 00:00:00+00:00,757.3161667,62,0,0.064860
41d5c5c78aa080cf,0,2017-05-25 00:00:00+00:00,401.7436167,63,0,0.020161
2b9432b54a206291,1,2017-05-25 00:00:00+00:00,1913.554167,122,0.012,0.097051
ca66e982cc3fe7ec,1,2017-05-25 00:00:00+00:00,22.52131667,4,0,0.007754
b339ad2a4626848a,1,2017-05-25 00:00:00+00:00,13.8767,4,0,0.000476
a1d5b72ff855261f,2,2017-05-25 00:00:00+00:00,2751.058717,265,0.0264,0.059804
c676f7381b41dd06,0,2017-05-25 00:00:00+00:00,20.17235,1,0.00048,0.000306
bf06e3c857fc0b43,2,2017-05-25 00:00:00+00:00,39.6464,3,0.00336,0.000544
f78857939285ad6c,2,2017-05-25 00:00:00+00:00,6.065816667,2,0,0.002443
8d8be79ab53b1956,0,2017-05-25 00:00:00+00:00,33.53513333,7,0.00192,0.000945
8958a2084f09877e,0,2017-05-25 00:00:00+00:00,266.6397167,23,0.00144,0.035230
8e3791cd5ac5ac2d,1,2017-05-25 00:00:00+00:00,22.41668333,8,0,0.000170
b38ebfcbce5d7168,0,2017-05-25 00:00:00+00:00,144.80705,23,0.02112,0.005382
2d17af004258ee2c,2,2017-05-25 00:00:00+00:00,2.8954,1,0,0.002290
163dee4aa85d2df3,1,2017-05-25 00:00:00+00:00,35.00955,2,0.00096,0.000425
9f16142b4ef859cb,0,2017-05-25 00:00:00+00:00,139.8148167,8,0.00048,0.000328
22884a6254d9f917,0,2017-05-25 00:00:00+00:00,21.39603333,2,0,0.014652
9b76a077f30229be,2,2017-05-25 00:00:00+00:00,3.502283333,1,0,0.000102
2f17caa1f168bc10,0,2017-05-25 00:00:00+00:00,14.53226667,3,0.00144,0.000162
a48181c33777ff11,2,2017-05-25 00:00:00+00:00,757.7008833,98,0.02784,0.115053
a19df074d22bf588,2,2017-05-25 00:00:00+00:00,334.3358167,102,0,0.038447
8548ee353a726d1b,2,2017-05-25 00:00:00+00:00,15.13741667,5,0,0.000592
806b1ea5224bd6bc,2,2017-05-25 00:00:00+00:00,3.605766667,1,0,0.000068
469d486c10289cef,1,2017-05-25 00:00:00+00:00,9.406116667,4,0.00048,0.000378
5111de946a0a285c,2,2017-05-25 00:00:00+00:00,1044.779583,104,0.00432,0.111435
f962752702641f63,1,2017-05-25 00:00:00+00:00,30.62495,4,0,0.000486
b96fbb5173e1436f,1,2017-05-25 00:00:00+00:00,34.63391667,8,0.00144,0.007359
f87665fb3bf40941,2,2017-05-25 00:00:00+00:00,21.33206667,7,0,0.000771
b0ee52492b91b00d,1,2017-05-25 00:00:00+00:00,759.1518833,59,0,0.026412
738867ff0e2fb07c,0,2017-05-25 00:00:00+00:00,484.2149167,62,0.00384,0.060159
676e6672c7a07805,0,2017-05-25 00:00:00+00:00,716.1469167,64,0.00288,0.103261
be0c942313bbbba1,2,2017-05-25 00:00:00+00:00,13.57403333,2,0.00144,0.002848
3bf82e40d6a029d,0,2017-05-25 00:00:00+00:00,8.3859,1,0.00048,0.000153
ebe881b6d41f2bdb,0,2017-05-25 00:00:00+00:00,9.925183333,1,0.00048,0.019404
3ee87dd7768a92a6,2,2017-05-25 00:00:00+00:00,1.152666667,1,0,0.000017
105b8bb4adb96824,0,2017-05-25 00:00:00+00:00,9.493533333,2,0,0.000170
882437b3ad627e7b,0,2017-05-25 00:00:00+00:00,6.769416667,2,0,0.000102
42bac746f3138d35,1,2017-05-25 00:00:00+00:00,81.04396667,5,0.00432,0.001190
2669b2b1064f69df,2,2017-05-25 00:00:00+00:00,818.1401667,85,0.03792,0.015930
6c8ce5932b11d261,1,2017-05-25 00:00:00+00:00,5.09,1,0.00048,0.000136
3834e72b0d627ceb,2,2017-05-25 00:00:00+00:00,27.45408333,1,0,0.000272
8001d7cafda58d69,0,2017-05-25 00:00:00+00:00,3955.964017,209,0.00288,0.032191
6ab2730a0f196890,2,2017-05-25 00:00:00+00:00,62.29148333,2,0,0.004999
a62564ccea5cd71b,2,2017-05-25 00:00:00+00:00,36.59815,10,0,0.001485
73c1fe998a0653ad,1,2017-05-25 00:00:00+00:00,1204.186283,137,0.00144,0.144472
210646c7e8a44485,1,2017-05-25 00:00:00+00:00,1170.996833,77,0.00144,0.039026
f290a405c6b8d593,0,2017-05-25 00:00:00+00:00,4.834333333,1,0,0.000085
98ec07fa44aca3b,0,2017-05-25 00:00:00+00:00,10.75945,1,0,0.000068
703a6ffc81372a24,0,2017-05-25 00:00:00+00:00,14.42958333,4,0.00096,0.000068
c0d2cea022c5b4d4,0,2017-05-25 00:00:00+00:00,106.7487333,11,0.00048,0.000526
8974cdd5d10fd6c0,1,2017-05-25 00:00:00+00:00,34.11785,5,0.00192,0.000735
e0a439d83a165e5a,1,2017-05-25 00:00:00+00:00,290.5170333,45,0.00048,0.081947
b9e91daed1b3843,2,2017-05-25 00:00:00+00:00,7.303916667,1,0,0.000068
a31a95dbc3496126,0,2017-05-25 00:00:00+00:00,2.791733333,1,0,0.000034
34e608524a0b5786,1,2017-05-25 00:00:00+00:00,251.7934167,60,0,0.095299
96f230c9aa44cf22,1,2017-05-25 00:00:00+00:00,170.6783833,33,0.00336,0.109799
67f4034ebcc75344,0,2017-05-25 00:00:00+00:00,3.338166667,1,0,0.000187
ff38d02c6b64f71c,2,2017-05-25 00:00:00+00:00,34.39461667,1,0,0.000408
a0d9366e461a5a24,2,2017-05-25 00:00:00+00:00,451.1519667,49,0.01872,0.074909
3dbb5abc37062d4d,2,2017-05-25 00:00:00+00:00,1.65705,1,0,0.000068
8120a059b9a58ace,1,2017-05-25 00:00:00+00:00,7.412616667,1,0,0.000238
c658ec00055d2a2a,0,2017-05-25 00:00:00+00:00,29.10371667,1,0,0.002562
9fc918bbe8e0ce27,1,2017-05-25 00:00:00+00:00,1277.819467,113,0.01632,0.053186
767728330215574e,0,2017-05-25 00:00:00+00:00,38.86506667,4,0.00336,0.023666
953cf5c7e2e54803,1,2017-05-25 00:00:00+00:00,323.1247833,36,0.00288,0.096707
b465d82a78db00f3,2,2017-05-25 00:00:00+00:00,27.29028333,4,0.00096,0.000655
bf5e96912066feaa,2,2017-05-25 00:00:00+00:00,773.51095,94,0.02016,0.016093
3a05d5c078e0a9b5,2,2017-05-25 00:00:00+00:00,439.9196833,73,0.00096,0.009758
eb95612377b7b579,1,2017-05-25 00:00:00+00:00,61.82075,3,0.0096,0.002245
e4440de5d2306f6,0,2017-05-25 00:00:00+00:00,66.63488333,8,0,0.000459
669c13e2885cd1ae,2,2017-05-25 00:00:00+00:00,14.6363,1,0,0.000170
b92a3530fb88b74e,2,2017-05-25 00:00:00+00:00,23.87098333,2,0.00144,0.004852
ed27904284ac6275,1,2017-05-25 00:00:00+00:00,14.32225,1,0.00096,0.000204
4e0abbdc14c58d0b,2,2017-05-25 00:00:00+00:00,165.7909667,7,0.0072,0.000616
299998ea6409b57d,1,2017-05-25 00:00:00+00:00,299.5397333,55,0,0.009558
83ada4a7f81ce98c,2,2017-05-25 00:00:00+00:00,10.90413333,3,0.00096,0.000391
ff3470adeaef7a7c,2,2017-05-25 00:00:00+00:00,42.397,7,0.00096,0.000362
9814ef12595cd147,2,2017-05-25 00:00:00+00:00,12.12251667,2,0.00048,0.009474
20251a837103993b,0,2017-05-25 00:00:00+00:00,7.479183333,1,0,0.000204
d5f7be189141dd8d,1,2017-05-25 00:00:00+00:00,20.23351667,1,0.0024,0.000680
488da546455f62c5,1,2017-05-25 00:00:00+00:00,8.4152,2,0.00096,0.009651
7b4bc7c3aeb6772f,1,2017-05-25 00:00:00+00:00,4.784833333,1,0,0.002392
d7d83fcf8520d3fb,2,2017-05-25 00:00:00+00:00,10.65301667,1,0,0.000136
e452c21fd38dd017,2,2017-05-25 00:00:00+00:00,103.6502167,13,0.00048,0.010846
e30577a97518c61f,2,2017-05-25 00:00:00+00:00,16.5904,4,0.00144,0.002834
2a6b2ed68709186,1,2017-05-25 00:00:00+00:00,14.93761667,1,0.00048,0.000306
4f5e0e237ed422eb,1,2017-05-25 00:00:00+00:00,83.14963333,16,0.00096,0.001288
5612a307e38f4e33,0,2017-05-25 00:00:00+00:00,4.952933333,1,0,0.000289
568621417d9caca8,0,2017-05-25 00:00:00+00:00,37.83636667,1,0,0.002358
2bda352c29b498,1,2017-05-25 00:00:00+00:00,6.094283333,2,0,0.000068
8587f2939e1dede9,2,2017-05-25 00:00:00+00:00,8.119666667,1,0.00192,0.002698
cecb629bfdecbcb1,1,2017-05-25 00:00:00+00:00,33.41315,15,0.00096,0.003994
53f0644e04748d90,2,2017-05-25 00:00:00+00:00,5.341416667,1,0,0.000034
19e297243a439030,0,2017-05-25 00:00:00+00:00,19.91318333,3,0.00096,0.000357
a28f4c443faacdc4,1,2017-05-25 00:00:00+00:00,228.1447333,23,0,0.185323
84f3e0d56581f857,2,2017-05-25 00:00:00+00:00,3.510833333,2,0.00048,0.000187
8ee3565649616829,2,2017-05-25 00:00:00+00:00,26.60681667,3,0.00048,0.018809
1b2dc94919841ac6,2,2017-05-25 00:00:00+00:00,8.493133333,1,0.00048,0.000272
c5093e1ddb93b6b7,2,2017-05-25 00:00:00+00:00,45.08873333,7,0.00096,0.007617
2b658e6e1a16138d,0,2017-05-25 00:00:00+00:00,17.66818333,7,0,0.016927
3bea971ac43cefc9,1,2017-05-25 00:00:00+00:00,50.37893333,16,0.0072,0.000702
1bbc7f7e7f5e8ae3,2,2017-05-25 00:00:00+00:00,4.288566667,1,0,0.000102
79111cfd9b795e43,2,2017-05-25 00:00:00+00:00,15.00588333,4,0,0.000306
d859ae120cbab99f,2,2017-05-25 00:00:00+00:00,325.9976333,116,0,0.032633
ed92a3abf4e38294,2,2017-05-25 00:00:00+00:00,2.5986,1,0,0.000051
7243c05c33fadc1e,0,2017-05-25 00:00:00+00:00,91.6442,16,0.00048,0.000870
4f4f7ac5a781ecff,0,2017-05-25 00:00:00+00:00,1171.659867,121,0.0048,0.072098
33aabb2dccc751d4,2,2017-05-25 00:00:00+00:00,269.81545,29,0.01344,0.017369
9b1ed87d9a78fc4d,2,2017-05-25 00:00:00+00:00,494.4930833,31,0.00432,0.001168
378c3c28edfe2806,1,2017-05-25 00:00:00+00:00,78.95286667,4,0.00384,0.000340
7ec443c3622cb8d1,1,2017-05-25 00:00:00+00:00,398.2140167,70,0,0.052891
e8270c9c14a6dc2f,2,2017-05-25 00:00:00+00:00,5.304933333,1,0,0.002409
ca1b9922282f2f86,0,2017-05-25 00:00:00+00:00,3.24425,1,0,0.000051
bc6a2d99efa9ebe7,2,2017-05-25 00:00:00+00:00,4.485333333,1,0,0.000102
5f598ae024fdeaad,1,2017-05-25 00:00:00+00:00,9.631583333,2,0.00048,0.014346
5a066778c74f82bf,0,2017-05-25 00:00:00+00:00,20.36346667,4,0,0.000382
66abbc3955a51eb0,0,2017-05-25 00:00:00+00:00,63.1508,17,0.00048,0.002738
bfccd4982b72ed64,2,2017-05-25 00:00:00+00:00,103.1090833,8,0,0.034210
d7425b97d0b567ed,0,2017-05-25 00:00:00+00:00,79.5625,5,0.00048,0.000748
3142f1918000d17,1,2017-05-25 00:00:00+00:00,14.02725,1,0.00192,0.000289
e32b4922636023fb,1,2017-05-25 00:00:00+00:00,1.677833333,1,0.00048,0.000102
164d65d2a8a47c58,0,2017-05-25 00:00:00+00:00,56.70526667,6,0.00096,0.009748
9b4b8d8e40f85f5d,1,2017-05-25 00:00:00+00:00,1914.537883,134,0.01008,0.064063
160b2f47c6f8b496,1,2017-05-25 00:00:00+00:00,6.142416667,1,0.00192,0.000408
3263dab891108983,0,2017-05-25 00:00:00+00:00,6.32575,1,0,0.000136
d12e763d3b3b18aa,2,2017-05-25 00:00:00+00:00,3.27735,1,0,0.000034
cd0c6ecf901217d5,0,2017-05-25 00:00:00+00:00,48.96076667,4,0.00048,0.000260
701658ac5ae2bb11,2,2017-05-25 00:00:00+00:00,16.21191667,1,0,0.009211
61ebebd51550c9b7,2,2017-05-25 00:00:00+00:00,9.928883333,1,0,0.000102
97b80a940b6f14d9,2,2017-05-25 00:00:00+00:00,1.424633333,1,0,0.000034
40ab3eb6d24d554c,2,2017-05-25 00:00:00+00:00,58.45578333,7,0.00288,0.002559
a830afaba5c787a0,1,2017-05-25 00:00:00+00:00,6.523033333,2,0,0.000068
e4dffef6bd7a93e1,1,2017-05-25 00:00:00+00:00,13.12818333,1,0.00048,0.000102
7dfe8e12da3d2f79,1,2017-05-25 00:00:00+00:00,12.15045,3,0,0.000378
7aa2fd6f45983f9a,2,2017-05-25 00:00:00+00:00,85.04178333,11,0.00048,0.016633
1a76957679e5eac,1,2017-05-25 00:00:00+00:00,466.5478833,16,0.00192,0.034672
2577c29fb49fd02d,1,2017-05-25 00:00:00+00:00,26.4799,3,0.00048,0.000850
a5da9c40e63add95,0,2017-05-25 00:00:00+00:00,15.04036667,2,0,0.000544
cff83f0c47879a31,0,2017-05-25 00:00:00+00:00,165.4274333,15,0.00048,0.087178
fd7ef36f18354e2,2,2017-05-25 00:00:00+00:00,674.1119833,67,0.00288,0.085418
bced3dd132765b91,2,2017-05-25 00:00:00+00:00,1231.100667,104,0.00192,0.058855
9df362c0b3475fac,0,2017-05-25 00:00:00+00:00,147.8944667,11,0.00096,0.014113
29a08a63b13a2518,2,2017-05-25 00:00:00+00:00,20.92276667,1,0.00096,0.000340
324d49d359cbabcb,2,2017-05-25 00:00:00+00:00,2.756783333,1,0,0.000034
2daaffe589984a5d,2,2017-05-25 00:00:00+00:00,5.33875,1,0.00048,0.000238
3951d78858dda64e,2,2017-05-25 00:00:00+00:00,59.95831667,5,0.0024,0.000302
46ded4e89b010c88,2,2017-05-25 00:00:00+00:00,1003.497817,133,0,0.170708
4a871dac0a693648,0,2017-05-25 00:00:00+00:00,7.064616667,1,0,0.014179
6dbb649512ddff05,0,2017-05-25 00:00:00+00:00,78.16393333,9,0,0.000844
6dc82cf5d00586d0,2,2017-05-25 00:00:00+00:00,31.9824,5,0.00384,0.007729
ae4829b278df3dec,0,2017-05-25 00:00:00+00:00,8.658366667,3,0,0.000265
eca6c9e93fc45e55,2,2017-05-25 00:00:00+00:00,1.17485,1,0,0.000017
d66764da567a0e07,0,2017-05-25 00:00:00+00:00,7.792616667,2,0,0.000812
d648cd623ce372fc,2,2017-05-25 00:00:00+00:00,34.45106667,6,0,0.000492
682fab048fd13d77,0,2017-05-25 00:00:00+00:00,510.5118333,31,0.00576,0.212061
440232274c1f5e3c,2,2017-05-25 00:00:00+00:00,7.0306,1,0,0.000136
71247a7892e56fdf,0,2017-05-25 00:00:00+00:00,391.4443833,41,0.00144,0.011528
95972db87f151739,1,2017-05-25 00:00:00+00:00,804.9978,50,0,0.017423
1071bf037cad5788,0,2017-05-25 00:00:00+00:00,664.1375833,95,0.00384,0.035480
816c240ab9f359c2,0,2017-05-25 00:00:00+00:00,60.47191667,4,0,0.000425
7a82caae352e9963,2,2017-05-25 00:00:00+00:00,12.20203333,1,0,0.000136
8e93a265417a3bfe,1,2017-05-25 00:00:00+00:00,1.509866667,1,0,0.000068
65f08fed2b5ff1ee,0,2017-05-25 00:00:00+00:00,25.88586667,1,0,0.000068
bb3e3605f7b36830,2,2017-05-25 00:00:00+00:00,16.21101667,1,0.00048,0.000238
c6a0f754082caa0e,2,2017-05-25 00:00:00+00:00,281.6596333,31,0.00912,0.008222
f2d3ece5be5d0458,0,2017-05-25 00:00:00+00:00,3.993666667,1,0,0.000017
dd3ea731adbfa048,1,2017-05-25 00:00:00+00:00,20.71543333,3,0.00096,0.002324
d443cdec061f0504,1,2017-05-25 00:00:00+00:00,14.09958333,3,0.00144,0.002817
518782680261e3c5,1,2017-05-25 00:00:00+00:00,535.6557667,44,0.00048,0.031570
fd044aaea02c5b9f,0,2017-05-25 00:00:00+00:00,324.3193667,59,0.00096,0.048834
b40db3c772b1d81e,0,2017-05-25 00:00:00+00:00,4.190233333,1,0.00048,0.000034
3867e88eddddc0c1,2,2017-05-25 00:00:00+00:00,11.06781667,1,0.00048,0.000136
b028b31563bdaf0f,0,2017-05-25 00:00:00+00:00,1039.657783,96,0.03456,0.107300
205f2bd5d7edcf84,2,2017-05-25 00:00:00+00:00,16.09545,1,0.00048,0.000238
4ebf221db5ec9852,0,2017-05-25 00:00:00+00:00,4.7914,2,0,0.000130
45de4c40ebc485ff,1,2017-05-25 00:00:00+00:00,49.3958,11,0,0.001446
bb3f7da31b80c5bf,0,2017-05-25 00:00:00+00:00,8.558183333,1,0,0.000340
624b4bfbbb1b8163,2,2017-05-25 00:00:00+00:00,2600.7784,116,0.00096,0.186186
e874df7f9ff6b4bc,0,2017-05-25 00:00:00+00:00,48.86246667,3,0,0.000594
78d45fc63421edb,1,2017-05-25 00:00:00+00:00,14.4325,2,0,0.000124
8cb985c9d7fab5c4,1,2017-05-25 00:00:00+00:00,3.797016667,1,0,0.002290
bf5924704edba2a2,0,2017-05-25 00:00:00+00:00,38.70496667,5,0.00096,0.000102
d777c757bdd28590,2,2017-05-25 00:00:00+00:00,12.51303333,6,0,0.019368
43b243048d32e3fa,0,2017-05-25 00:00:00+00:00,2.719133333,1,0,0.002256
80a2947cc013bfa9,0,2017-05-25 00:00:00+00:00,15.4093,1,0,0.003276
8d28949211ae964e,0,2017-05-25 00:00:00+00:00,34.0076,3,0,0.004021
73e703f62778fb08,1,2017-05-25 00:00:00+00:00,13.2338,1,0.00096,0.000544
4188b8dd42640557,2,2017-05-25 00:00:00+00:00,3.419883333,1,0.00048,0.000068
fd7b2507f9a9ab46,2,2017-05-25 00:00:00+00:00,0.385416667,1,0,0.000034
9e3c1fae1e64a6c9,1,2017-05-25 00:00:00+00:00,4.924266667,1,0,0.000102
1cd95f4ee11453c,2,2017-05-25 00:00:00+00:00,14.9133,3,0.00048,0.000170
8e3c46cb27b6fff9,2,2017-05-25 00:00:00+00:00,112.1671833,12,0.00192,0.005812
7f9354abd9e7c5d2,2,2017-05-25 00:00:00+00:00,724.9412667,92,0.01248,0.055909
2ab43cc2c7ac424d,2,2017-05-25 00:00:00+00:00,21.34288333,5,0,0.000850
268518fb3b93c257,1,2017-05-25 00:00:00+00:00,657.3599,76,0.02976,0.037223
d3151a6675e659c2,2,2017-05-25 00:00:00+00:00,207.25575,9,0.00048,0.001766
f0081e47f6326059,1,2017-05-25 00:00:00+00:00,6.076583333,1,0,0.000119
47f86634d42177bd,2,2017-05-25 00:00:00+00:00,3.197966667,3,0.00048,0.000034
6d3e1fd8d95d2617,1,2017-05-25 00:00:00+00:00,4.520216667,2,0,0.000068
172d4f2cca72e5af,2,2017-05-25 00:00:00+00:00,2.33575,1,0,0.000102
30353b067971dcf8,2,2017-05-25 00:00:00+00:00,7.288233333,1,0,0.000034
21b5622dd4497b05,0,2017-05-25 00:00:00+00:00,705.1589333,70,0.00672,0.045792
b81eca4496e69a45,1,2017-05-25 00:00:00+00:00,3.620033333,2,0,0.000136
49f46fd968018f87,2,2017-05-25 00:00:00+00:00,9.768616667,2,0.00048,0.000034
1d07c92c0f498410,0,2017-05-25 00:00:00+00:00,8.213366667,1,0.00096,0.000102
2b629e14ad88a624,2,2017-05-25 00:00:00+00:00,6.96775,1,0.00096,0.000340
d0080c6a0aae2da,0,2017-05-25 00:00:00+00:00,2.372316667,1,0,0.000068
2c9f9508132aa07e,2,2017-05-25 00:00:00+00:00,12.60401667,2,0.00096,0.000340
2c4dd782a80ebc9b,1,2017-05-25 00:00:00+00:00,11.13023333,3,0.00144,0.000259
92dfce97e300cdf5,2,2017-05-25 00:00:00+00:00,38.24716667,2,0,0.000170
